CNT: Country code 3-character,STRATUM: Stratum ID 7-character (cnt + region ID + original stratum ID),WEALTH: Wealth - mean (region),WEALTH: Wealth - median (region),WEALTH: Wealth Inequality (region),"ESCS: Index of economic, social and cultural status (region)",ST57Q01: Out-of-School Study Time - Homework - mean (region),ST69Q01: Min in <class period> - <test lang> - mean (region),ST69Q02: Min in <class period> - <Maths> - mean (region),ST69Q03: Min in <class period> - <Science> - mean (region),IC05Q01: Internet at School - mean (region),IC06Q01: Internet out-of-school - Weekday - mean (region),IC07Q01: Internet out-of-school - Weekend - mean (region),ATSCHL: Attitude towards School: Learning Outcomes - mean (region),ICTRES: ICT resources - mean (region),INSTMOT: Instrumental Motivation for Mathematics - mean (region),INTMAT: Mathematics Interest - mean (region),LMINS: Learning time (minutes per week) - <test language> - mean (region),MMINS: Learning time (minutes per week) - <Mathematics> - mean (region),SMINS: Learning time (minutes per week) - <Science> - mean (region),MATWKETH: Mathematics Work Ethic - mean (region),PERSEV: Perseverance - mean (region),PARED: Highest parental education in years - mean (region),OUTHOURS: Out-of-School Study Time - mean (region),OPENPS: Openness for Problem Solving - mean (region),TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region),TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region),TEACHSUP: Teacher Support - mean (region),Math (region),Math.ChangeRel (region),Math.Quantity (region),Math.SpaceShape (region),Math.UncData (region),Mean.Employ (region),Math.Formulate (region),Math.Interpret (region),Reading (region),Science (region),WEALTH: Wealth - mean (region) - scaled,WEALTH: Wealth - median (region) - scaled,WEALTH: Wealth Inequality (region) - scaled,"ESCS: Index of economic, social and cultural status (region) - scaled",ST57Q01: Out-of-School Study Time - Homework - mean (region) - scaled,ST69Q01: Min in <class period> - <test lang> - mean (region) - scaled,ST69Q02: Min in <class period> - <Maths> - mean (region) - scaled,ST69Q03: Min in <class period> - <Science> - mean (region) - scaled,IC05Q01: Internet at School - mean (region) - scaled,IC06Q01: Internet out-of-school - Weekday - mean (region) - scaled,IC07Q01: Internet out-of-school - Weekend - mean (region) - scaled,ATSCHL: Attitude towards School: Learning Outcomes - mean (region) - scaled,ICTRES: ICT resources - mean (region) - scaled,INSTMOT: Instrumental Motivation for Mathematics - mean (region) - scaled,INTMAT: Mathematics Interest - mean (region) - scaled,LMINS: Learning time (minutes per week) - <test language> - mean (region) - scaled,MMINS: Learning time (minutes per week) - <Mathematics> - mean (region) - scaled,SMINS: Learning time (minutes per week) - <Science> - mean (region) - scaled,MATWKETH: Mathematics Work Ethic - mean (region) - scaled,PERSEV: Perseverance - mean (region) - scaled,PARED: Highest parental education in years - mean (region) - scaled,OUTHOURS: Out-of-School Study Time - mean (region) - scaled,OPENPS: Openness for Problem Solving - mean (region) - scaled,TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region) - scaled,TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region) - scaled,TEACHSUP: Teacher Support - mean (region) - scaled,Math (region) - scaled,Math.ChangeRel (region) - scaled,Math.Quantity (region) - scaled,Math.SpaceShape (region) - scaled,Math.UncData (region) - scaled,Mean.Employ (region) - scaled,Math.Formulate (region) - scaled,Math.Interpret (region) - scaled,Reading (region) - scaled,Science (region) - scaled
Italy,ITA0101,-0.0783210603829161,-0.19,-0.0415353089001955,0.333461538461539,6.88487584650113,50.273631840796,50.273631840796,50.273631840796,9.32647058823529,10.0411764705882,9.87058823529412,0.0686859688195991,0.0726215022091311,-0.485132743362832,-0.223318584070796,215.255754475703,201.565656565657,162.70202020202,-0.0551188470066519,0.00230601336302896,14.3815987933635,10.8635346756152,0.149091517857143,-0.334156194690266,-0.261893584070796,-0.500420353982301,541.41,536.69,553.29,547.55,532.81,538.18,544.54,555.47,550.88,555.61,0.1626521211248,0.187378640776699,0.201065795387035,0.312208057141757,-0.14375596858867,-0.345079996314339,-0.345079996314339,-0.26225493213247,-0.415036014405762,-0.407743097238896,-0.412276476609067,-0.191307282175879,0.293822469846717,-0.253224226266001,-0.0663840067049572,-0.28103558301632,-0.293396932285821,-0.269378043828536,0.118520212962426,-0.0842050212520301,0.292190380425675,-0.226129377925667,0.146428485347927,-0.265947301545919,-0.30604562036632,-0.2884691127057,0.122387197535354,0.168337524083205,0.195235860126731,0.0776479957525882,0.140391280554542,0.115059127452509,0.102477590895357,0.205705996131528,0.235179717887436,0.192260986161358
Italy,ITA0102,0.0215976331360947,-0.19,-0.0425334719775721,-0.075837037037037,4.24434389140272,50.1309523809524,50.1309523809524,50.1309523809524,6.72821270310192,7.23781388478582,7.52732644017725,-0.0269230769230769,0.0488888888888889,-0.180381165919283,-0.16237668161435,232.469879518072,223.012048192771,171.850961538462,-0.118462753950339,-0.0777434684684685,13.1762917933131,7.44943820224719,-0.0175126696832579,-0.130760792951542,-0.266303744493392,-0.465386313465784,536.46,538.91,541.56,539.39,531.5,534.66,542.9,545.3,509.13,542.08,0.181030482147287,0.187378640776699,0.193881905498878,0.224435390034589,-0.280384975375008,-0.346809264030154,-0.346809264030154,-0.264475840572414,-0.441548849968348,-0.436348837910349,-0.43626073244445,-0.22027972027972,0.287994542974079,-0.142606593800103,-0.0494085464106823,-0.254398639043602,-0.253681392235609,-0.250700192977003,0.106980479131688,-0.104916936652557,0.196531094707387,-0.312199036918138,0.0928872739392429,-0.197592987141506,-0.307986438746916,-0.275800335884706,0.111796923471898,0.171962250595957,0.167707111006806,0.0609850727981867,0.137404232032105,0.107220007571877,0.0991741363682143,0.181117021276596,0.137354140306481,0.158031219166646
Italy,ITA0103,-0.161163636363636,-0.19,-0.0423609257151809,-0.29456204379562,3.85555555555556,50.3468208092486,50.3468208092486,50.3468208092486,8.97101449275362,10.1376811594203,10.8369565217391,-0.0461538461538462,-0.112145454545455,-0.518700564971752,-0.41683615819209,229.315476190476,190.059171597633,125.116959064328,0.0311798850574713,-0.25088125,12.9438202247191,7.64285714285714,-0.179174431818182,-0.120308839779006,-0.216457692307692,-0.320549450549451,474.6,474.55,484.4,467.16,471.89,476.24,470.27,483.6,473.17,488.36,0.147414624358324,0.187378640776699,0.195123740002402,0.177530567111987,-0.300502044617191,-0.344192949780538,-0.344192949780538,-0.261115693184374,-0.418663117420881,-0.40675835551612,-0.402385296604512,-0.226107226107226,0.248449956591839,-0.265408553528766,-0.120288623451836,-0.259279727364834,-0.314705237782161,-0.346109125640087,0.134241762926742,-0.149714416931874,0.178080970215802,-0.307322929171669,0.0409343986187031,-0.194080439231433,-0.286050244819256,-0.223425392410093,-0.0205494105817162,0.0668778369199621,0.0335601971368223,-0.0865103836964734,0.00148212331265962,-0.0228826581742868,-0.0471245845503072,0.0319390715667312,0.0530952715684897,0.0221241176917044
Italy,ITA0104,0.00666666666666665,0.31,-0.048967355096602,-0.246666666666667,2.66666666666667,50,50,50,25.75,27.5,27.75,-0.95,-0.186666666666667,0.955,-0.475,266.666666666667,233.333333333333,133.333333333333,-0.3601,0.2865,12.6666666666667,7.33333333333333,-0.04505,1.1547,0.4297,0.61,420.38,473.68,438.04,413.32,427.46,412.09,467.63,440.47,374.59,429.71,0.17828418230563,0.284466019417476,0.147576538241793,0.187801565459809,-0.362018705210737,-0.348396400152889,-0.348396400152889,-0.266514208592637,-0.247448979591837,-0.229591836734694,-0.229273285568066,-0.5,0.230150068212824,0.26950998185118,-0.136490250696379,-0.201482914248872,-0.234567901234568,-0.329335139722657,0.0629599941703709,-0.010672979895987,0.156084656084656,-0.315126050420168,0.0840376642992576,0.23440690294857,-0.00168990283058729,0.11307371349096,-0.136550351939411,0.0654573359892891,-0.075240553860596,-0.196453002797574,-0.0998267055819044,-0.165746163953411,-0.0524423406183906,-0.0723404255319148,-0.177890247902901,-0.126255470943912
Italy,ITA0105,-0.0775551102204409,-0.19,-0.0461542897703146,-0.465987903225807,2.859375,50.6284722222222,50.6284722222222,50.6284722222222,15.2569721115538,14.9382470119522,14.8625498007968,-0.0772360248447205,-0.268977955911824,-0.538632218844985,-0.497963525835866,198.209923664122,138.839857651246,106.459854014599,-0.310403658536585,-0.2209690625,12.6464435146444,6.22049689440994,-0.367938940809969,0.302063580246914,-0.100801538461538,-0.312584615384615,445.62,443.83,449.33,452.71,440.39,440.62,451.66,450.89,430.44,463.96,0.162793004758437,0.187378640776699,0.167822480022524,0.140768883113948,-0.352047400704482,-0.340779349139612,-0.340779349139612,-0.256731586313764,-0.354520692739247,-0.357772989673957,-0.361181680646911,-0.235526068134764,0.209937200458215,-0.272643273627944,-0.142886775998849,-0.307412110384337,-0.40955581916436,-0.384198191098645,0.0720134703533146,-0.141974970245026,0.154479644019393,-0.343180750561094,-0.0197284252369987,-0.0521353561695692,-0.235152416236066,-0.220545201668985,-0.0825506514623136,0.0167194592299904,-0.048744426191035,-0.116017643094893,-0.070343852608537,-0.102209206511814,-0.0846107362272132,-0.0471470019342361,-0.0470265710670603,-0.0396058390467277
Italy,ITA0201,0.103,0.05,-0.0399451600049091,0.186245530393325,12.5689655172414,58.6439393939394,58.6439393939394,58.6439393939394,5.8944246737841,8.28232502965599,8.55634638196916,0.0252112676056338,-0.10175,-0.143687050359712,0.0703776978417266,256.930097087379,242.99619047619,127.339658444023,0.296161690647482,0.244231474820144,13.8472553699284,18.6514598540146,0.083856654676259,-0.236507732864675,-0.148121089630931,-0.253637961335677,507.77,505.01,510.1,522.25,498.37,509.78,502.64,516.05,519.39,508.02,0.196003076700128,0.233980582524272,0.212510272575607,0.280638092224881,0.15035580108646,-0.243632299224919,-0.243632299224919,-0.131965073241222,-0.450056891083836,-0.425690560921878,-0.42572828677616,-0.204481434058899,0.251002728512961,-0.129287495593362,0.0154255425742971,-0.216549172785488,-0.216673721340388,-0.341571415103418,0.182515064243876,-0.0216094918833233,0.24978217221654,-0.0297951297307244,0.125464104726117,-0.233130956615428,-0.255976750471294,-0.199229304516378,0.0504161228899681,0.116611697090422,0.0938746773057968,0.0259847664944559,0.0618615468807006,0.0518116829610493,0.0180783563299426,0.110396518375242,0.161394629551525,0.071862271358818
Italy,ITA0202,-0.0708154506437768,-0.19,-0.0379854477343133,-0.493218884120172,7.2796052631579,58.8815331010453,58.8815331010453,58.8815331010453,8.55150214592275,10.6609442060086,10.0107296137339,0.0138815789473684,-0.255793991416309,-0.0841747572815534,0.0626537216828479,286.355072463768,244.312056737589,167.56338028169,0.0853506493506493,0.110285714285714,12.1320346320346,13.7508090614887,-0.054621568627451,0.0425866449511401,0.0146026058631922,-0.120521172638437,448.68,439.61,458.19,451,440.12,451.85,443.85,453.49,456,446.35,0.164032651640379,0.187378640776699,0.226614538184622,0.134929293229886,-0.123331490088028,-0.240752675713381,-0.240752675713381,-0.128266756258754,-0.42294385565385,-0.401418936673382,-0.41084207150733,-0.207914673046252,0.21317473607785,-0.107685937307279,0.0132740171818518,-0.171017295994169,-0.214236931967428,-0.259453424666097,0.144110371156207,-0.0562664715036058,0.113653542224971,-0.153340948029697,0.0809616709106114,-0.139336776970048,-0.184365491716311,-0.151092496364386,-0.0760039365867226,0.00982921333638109,-0.027951185167801,-0.119509505625779,-0.0709595038307187,-0.0771997416653675,-0.10034243126196,-0.0408607350096712,0.0128637705609448,-0.084157664381309
Italy,ITA0203,-0.225777777777778,-0.19,-0.0413744202437252,-0.754553571428572,5.13605442176871,59.4452554744526,59.4452554744526,59.4452554744526,9.7280701754386,11.7280701754386,11.3070175438597,0.00520833333333335,-0.455644444444444,-0.161633986928105,0.0508441558441558,334.381679389313,245.236641221374,129.526717557252,-0.0393809210526316,0.0521401315789474,11.5067873303167,10.9527027027027,-0.144234868421053,0.444693055555556,0.337754166666667,0.276344827586207,398.48,390.94,399.17,409.54,381.19,400.25,391.41,393.72,402.65,400,0.135529941159968,0.187378640776699,0.202223728813478,0.0788869713509621,-0.234245210291088,-0.23392038953789,-0.23392038953789,-0.119492011959485,-0.4109380594343,-0.390529896168994,-0.397574027186698,-0.210542929292929,0.164098226466576,-0.135801810137243,0.00998444452483449,-0.0967014632273687,-0.212524738478937,-0.337106465289206,0.121387283929784,-0.0713109959949941,0.0640307405013287,-0.22388144446968,0.0521628471828736,-0.00420241415002892,-0.0421533205417078,-0.0075804517768932,-0.183404291735307,-0.0696372007967868,-0.166463271532504,-0.204171856813216,-0.205331083546151,-0.192114112642808,-0.205972404068889,-0.185372340425532,-0.112142087258072,-0.201419283021732
Italy,ITA0204,-0.42,-0.42,-0.0240083507306887,-0.52,13,60,60,60,1.5,3.5,3.5,,-0.08,-0.085,0.605,330,270,120,0.0794,-0.2325,14.5,14,-0.2454,,,,383.6,409.77,415.77,329.62,386.01,379.78,420.91,378.92,391.71,346.55,0.099806034122388,0.142718446601942,0.327209248714321,0.129186175345795,0.172658812097656,-0.227196914416762,-0.227196914416762,-0.110857014321062,-0.494897959183674,-0.474489795918367,-0.477482088024565,,0.256343792633015,-0.107985480943739,0.164345403899721,-0.10348162475822,-0.166666666666667,-0.356555558150943,0.143026306201268,-0.144958472405496,0.301587301587302,-0.147058823529412,0.019651637368641,,,,-0.215239297404848,-0.0388923358260132,-0.127505280450599,-0.367370484572502,-0.194340569135352,-0.237701267175913,-0.146550508611139,-0.221155705996132,-0.137775903275692,-0.336643307106535
Italy,ITA0301,0.180530759951749,0.05,-0.0421591954370577,0.192255729794934,13.3243243243243,58.5700575815739,58.5700575815739,58.5700575815739,4.57382953181273,7.07683073229292,7.25090036014406,0.0608960573476703,-0.00662243667068759,-0.0953199268738574,0.250402193784278,291.857707509881,244.994152046784,130.386847195358,0.422383486238532,0.286637912087912,13.8349514563107,21.2157221206581,0.139820917431193,-0.163898745519713,-0.151562544802867,-0.222639138240575,490.94,478.72,495.7,498.85,487.26,490.95,484.83,502.79,511.83,490.46,0.210263554360095,0.233980582524272,0.196575615089741,0.281926958746546,0.189440320923377,-0.244527742991314,-0.244527742991314,-0.133115096803274,-0.463532351716197,-0.437991523139868,-0.439090067961678,-0.193667861409797,0.274362839562451,-0.111731370916101,0.0655716417226402,-0.162502580255503,-0.212973792505956,-0.33535048364032,0.205509634598581,-0.0106372966731579,0.248805671135768,0.0348501374955833,0.143449213430341,-0.208729532064351,-0.257491262147438,-0.188019716192697,0.0144091910742176,0.0736864448290501,0.0600797934757099,-0.0217986155071369,0.03652863918278,0.00987684564505709,-0.0177963541142109,0.0783365570599614,0.143680584844651,0.0274369418372251
Italy,ITA0302,0.00161209068010075,-0.19,-0.0413877761761227,-0.446010101010101,7.45679012345679,58.2770562770563,58.2770562770563,58.2770562770563,10.695,12.055,11.955,0.0880377358490566,-0.162090680100756,0.0381578947368421,0.242434456928839,300.72,252.690265486726,149.491228070175,0.214438257575758,0.299239312977099,12.1063291139241,14.6088709677419,0.145526436781609,0.231879323308271,0.115487593984962,-0.0117977528089888,434.67,423.08,442.67,421.1,432.46,435.14,423.66,443.26,431.3,441.5,0.177354478172949,0.187378640776699,0.20212760469321,0.145053053859659,-0.114163416422617,-0.248078903734069,-0.248078903734069,-0.137675872901186,-0.401071428571429,-0.38719387755102,-0.390941658137155,-0.185443110348771,0.236185099020278,-0.0632820708759193,0.0633522164147183,-0.14878916827853,-0.198721730580138,-0.296348290548379,0.167627023532711,-0.00737682398584727,0.111613421740004,-0.13170913526701,0.145282783295822,-0.0757219108508136,-0.139968140937473,-0.111776656092263,-0.105977621360262,-0.0171603043464064,-0.0643745599624501,-0.18056604929448,-0.0884257570229843,-0.114413290871434,-0.141011179373552,-0.0655947775628627,-0.0450114813252729,-0.0964277582412022
Italy,ITA0303,-0.127312252964427,-0.19,-0.040532306749643,-0.83015873015873,5.27215189873418,58.2624113475177,58.2624113475177,58.2624113475177,10.5849802371542,12.2173913043478,12.5770750988142,0.180569620253165,-0.379802371541502,-0.0492,0.213714285714286,328.283582089552,243.333333333333,138.088235294118,-0.0310164705882353,0.087537125748503,11.0597609561753,13.2173913043478,0.00629461077844309,0.461132298136646,0.284884472049689,0.240493827160494,371.39,358.65,373.78,373.52,372.24,373.51,359.28,372.25,374.12,384.1,0.153641016270693,0.187378640776699,0.208284512619184,0.0626737059597419,-0.227203120507621,-0.24825639952694,-0.24825639952694,-0.137903831765413,-0.402194079212713,-0.385536823425022,-0.384574461629332,-0.157403145377829,0.182722473564161,-0.0949909255898366,0.0553521687226423,-0.106137590577095,-0.216049382716049,-0.319627858150805,0.122911085296904,-0.0621524164277206,0.0285524568393095,-0.16678845451224,0.1005381658831,0.00132225920223161,-0.0654201555900184,-0.0205446522090009,-0.24136197342804,-0.122359011200732,-0.226050222952359,-0.277725592697719,-0.225738781466618,-0.251664699463288,-0.270691912579313,-0.237282398452611,-0.178991517878064,-0.241644951552104
Italy,ITA0304,-0.520909090909091,-0.42,-0.0720437326172438,-1.07090909090909,0.833333333333333,60,60,60,11,13,20.9090909090909,-0.16,-0.685,1.028,1.132,360,300,60,0.7679,0.17846,11.1818181818182,4.66666666666667,0.7235,0.5142,0.277185714285714,0.15625,298.81,252.19,291.23,264.67,308.75,268.63,300.25,306.56,316.41,310.38,0.081245506178482,0.142718446601942,-0.0185066989397923,0.0110456218787467,-0.456880845378355,-0.227196914416762,-0.227196914416762,-0.110857014321062,-0.397959183673469,-0.377551020408163,-0.299292825904904,-0.260606060606061,0.107776261937244,0.296007259528131,0.311142061281337,-0.0570599613152805,-0.111111111111111,-0.479047441078228,0.268454419587554,-0.0386271313617429,0.0382395382395382,-0.382352941176471,0.331024841726388,0.0191565187129114,-0.0688082161466191,-0.0510083449235049,-0.39664320403928,-0.296182607843778,-0.419784088242197,-0.5,-0.370508026267785,-0.485234839543015,-0.389596132541041,-0.396107350096712,-0.314213412062421,-0.428150378222481
Italy,ITA0401,0.272787610619469,0.31,-0.0446703876191724,0.467267355982275,12,55.9886621315193,55.9886621315193,55.9886621315193,5.78235294117647,8.37058823529412,8.35147058823529,0.118126361655773,0.0417994100294985,-0.225522727272727,-0.06575,256.086956521739,224.022727272727,124.609090909091,0.147420681818182,-0.0182234090909091,14.6109467455621,16.8417582417582,-0.122618181818182,-0.321541703056769,-0.252499781659389,-0.360807860262009,543.11,531.35,548.04,549.58,544.94,544.11,533.38,564.57,561.06,556.67,0.227232648417018,0.284466019417476,0.178502287661395,0.340902252971645,0.120915826551682,-0.275814123094134,-0.275814123094134,-0.173296374109365,-0.451200480192077,-0.424789915966387,-0.427825275453068,-0.176325344952796,0.286253606828526,-0.158991915525491,-0.0224930362116991,-0.217853839037928,-0.251809764309764,-0.347145954416983,0.155418035746226,-0.0895167815702629,0.310392598854137,-0.0754178594514728,0.0591097529266377,-0.261707997609857,-0.301911606490014,-0.237983370887514,0.126024261355127,0.159618587336316,0.182914808730345,0.0817933062424701,0.168049981758482,0.128265372024141,0.0799979856984591,0.227707930367505,0.259032756923942,0.194942697396716
Italy,ITA0402,0.201860465116279,0.05,-0.0409218387731598,-0.0799806576402321,7.53392330383481,57.8611111111111,57.8611111111111,57.8611111111111,8.01541425818883,9.9383429672447,10.0057803468208,0.0209037900874636,-0.046608527131783,-0.0653958944281525,-0.0962756598240469,276.066455696203,232.928571428571,166.810725552051,0.0213909090909091,-0.1243646884273,13.2412451361868,11.9652173913043,-0.177770414201183,-0.224157941176471,-0.304714369501466,-0.364105571847507,515.19,508.46,523.36,512.86,513.43,513.4,507.31,531.96,503.82,520.05,0.214186794428705,0.233980582524272,0.205481007632594,0.22354680489505,-0.110172315385202,-0.253120137754767,-0.253120137754767,-0.144150358651371,-0.428414140222563,-0.408792418701585,-0.410892729305826,-0.205786730276526,0.264543608617025,-0.100869653149965,-0.0309960055220186,-0.186937786156747,-0.23531746031746,-0.260989992916559,0.132458447331289,-0.116979660127636,0.201686121919585,-0.198355864084764,0.0413856045887511,-0.228980609377151,-0.324890142894252,-0.239175867427471,0.0662908367386237,0.122244718022401,0.124994132832668,0.00681015294766296,0.0962012039401677,0.0598735051110171,0.0274851445261356,0.148863636363636,0.124912132714748,0.102297163963873
Italy,ITA0403,0.0723706896551724,0.05,-0.0454250437047351,-0.489698275862069,3.79194630872483,57.2972972972973,57.2972972972973,57.2972972972973,11.0515021459227,13.1931330472103,13.3905579399142,-0.0852482269503546,-0.273146551724138,-0.45171052631579,-0.218421052631579,287.798561151079,224.868055555556,123.972602739726,-0.288809933774834,-0.189952666666667,12.4803493449782,7.57236842105263,-0.3307,0.314440559440559,-0.270538461538462,-0.102937062937063,434.74,423.2,435.23,430.14,430.5,434.3,416.68,445.72,418,449.11,0.190369330865772,0.233980582524272,0.173070944482123,0.135684275521912,-0.303793376956543,-0.259953532183283,-0.259953532183283,-0.152926526286352,-0.397433651572217,-0.375580275028466,-0.376248127534144,-0.237954008166774,0.20891353436515,-0.24109275002388,-0.0650197918193813,-0.168783657793301,-0.250244341563786,-0.34844536498909,0.0759473267917302,-0.133949821901386,0.141297567061759,-0.309099955771782,-0.00776103094771341,-0.047975872130367,-0.309850048205562,-0.144733847515489,-0.105827859908859,-0.0169643731835549,-0.0818352499413283,-0.16210614445284,-0.092894928858081,-0.116283989933857,-0.155071004129318,-0.0596470019342359,-0.0761750784947748,-0.0771750955043388
Italy,ITA0404,-0.836,-0.65,-0.0618761821620837,-1.135,6.92307692307692,58.3333333333333,58.3333333333333,58.3333333333333,25.8,26.12,25.8,-0.604615384615385,-0.7396,-0.161764705882353,0.417058823529412,429.375,218.125,109.444444444444,-0.122641176470588,-0.60055,11.3809523809524,16.7692307692308,-0.777052941176471,1.33461666666667,0.290915384615385,0.197857142857143,322.06,301.2,311.21,340.73,304.22,328.77,330.26,272.41,287.68,346.33,0.023289839643727,0.0980582524271845,0.054670284418605,-0.00269845241073657,-0.141779330835568,-0.247396828706117,-0.247396828706117,-0.136799880032991,-0.246938775510204,-0.243673469387755,-0.249232343909928,-0.395337995337995,0.094368349249659,-0.135849258033522,0.111994101261675,0.0502901353965184,-0.262731481481482,-0.378105056073335,0.106219271210634,-0.240187326968356,0.0540438397581255,-0.077246283128636,-0.151204467389681,0.294870808694704,-0.0627660784504891,-0.035962646532883,-0.346901007680623,-0.216161055415864,-0.372893686927951,-0.344683588246105,-0.380837285662167,-0.35130169476427,-0.329146943297412,-0.478675048355899,-0.381531468203758,-0.337199888683685
Italy,ITA0405,-0.360277777777778,-0.42,-0.0438076576335515,-0.784571428571429,0.818181818181818,59.7368421052632,59.7368421052632,59.7368421052632,11.2702702702703,11.6486486486487,14.5675675675676,-0.0604166666666667,-0.284722222222222,-0.3384,-0.2088,224.444444444444,175.882352941176,112.352941176471,-0.448644,-0.364512,12.3235294117647,6.68181818181818,-0.523472,0.982595652173913,0.418973913043478,0.266666666666667,371.34,356.16,386.24,383.6,353.93,382.68,354.5,370.82,338.29,398.07,0.110790931166266,0.142718446601942,0.184711450633242,0.0724497454723696,-0.45766483000784,-0.230386374567713,-0.230386374567713,-0.114953256275577,-0.395201323772752,-0.391340319911748,-0.364200946084262,-0.230429292929293,0.206070941336971,-0.199963702359347,-0.0623398328690808,-0.266817107242639,-0.340958605664488,-0.372167268720106,0.0468294104787583,-0.179115112939533,0.128851540616246,-0.331550802139037,-0.0697117331362278,0.17656845330268,-0.00641022697354315,-0.011080203987019,-0.241468945893327,-0.126424582829899,-0.196808260971603,-0.257141981989341,-0.267489055089383,-0.231242901365165,-0.28032027394501,-0.240739845261122,-0.26294578002718,-0.206302021403092
Italy,ITA0501,0.157058047493404,0.05,-0.0405095716959435,0.368955026455027,11.9797160243408,55.1810865191147,55.1810865191147,55.1810865191147,7.0131926121372,9.45778364116095,9.70580474934037,0.0640438247011952,0.020976253298153,-0.323897637795276,-0.0693110236220473,260.795454545455,226.832323232323,134.949083503055,-0.00465976331360947,-0.0626678571428571,14.2569906790945,17.2509960159363,-0.152852475247525,-0.336441584158416,-0.355691683168317,-0.337564356435644,553.9,546.5,561.96,562.99,549.19,549.92,551.68,575.34,565.91,568.29,0.20594614418845,0.233980582524272,0.208448139311135,0.319819513160948,0.119866273092332,-0.285601897985781,-0.285601897985781,-0.18586686950827,-0.438640891712886,-0.413696085294276,-0.413963103896209,-0.192713992514789,0.281140144056845,-0.194699687040027,-0.0234849647972277,-0.210567962018639,-0.246606808829031,-0.326036535045502,0.127712642404429,-0.101016289462304,0.282300847547186,-0.0651009407747162,0.0493934263433092,-0.266715343639826,-0.34732418108731,-0.229578209559482,0.149108919364156,0.184354896646312,0.215583196432762,0.109176859774152,0.177740788033565,0.14120437387257,0.116859703897673,0.253747582205029,0.27039692581658,0.224340324335264
Italy,ITA0502,0.078110599078341,0.05,-0.0415854765621837,-0.0861059907834101,6.86315789473684,56.7095588235294,56.7095588235294,56.7095588235294,7.82488479262673,9.27880184331797,8.93548387096774,-0.145674740484429,-0.113940092165899,-0.0643298969072165,-0.0915807560137457,276.240601503759,239.069852941176,168.564575645756,-0.124021724137931,0.0725889655172414,13.3171296296296,11.3951048951049,-0.113196864111498,-0.16339446366782,-0.306638062283737,-0.387743055555556,537.02,530.12,543.71,546.87,526.05,534.84,532.12,548.22,517.36,541.33,0.191425090542967,0.233980582524272,0.200704733184035,0.22223324833981,-0.144879720252898,-0.267076892260083,-0.267076892260083,-0.162075098465569,-0.430358318442584,-0.415522430170225,-0.42184765741077,-0.256265072874069,0.248009254311239,-0.100482721200442,-0.0296882328729096,-0.1866683148878,-0.223944716775599,-0.257409452910721,0.105967768684338,-0.0660200870611811,0.207708700764256,-0.212728448022566,0.0621374605162779,-0.208560059991934,-0.325736719424965,-0.247723497141091,0.112995015083118,0.157610292917088,0.172752874911993,0.0762594188397214,0.124977198102882,0.107620871656682,0.0774599657568739,0.188176982591876,0.156638080509865,0.156133781971817
Italy,ITA0503,-0.0838857142857143,-0.19,-0.0410170465098226,-0.330529411764706,4.74774774774775,55.6434782608696,55.6434782608696,55.6434782608696,12.1363636363636,14.75,14.2670454545455,-0.291166666666667,-0.198057142857143,-0.512363636363636,-0.365045045045045,281.490566037736,224.241071428571,130.294642857143,-0.406443636363636,-0.199664864864865,12.9404761904762,8.1965811965812,-0.440592792792793,0.099946218487395,-0.309826890756303,-0.26890756302521,441.03,424.8,432.62,457.84,438.75,438.02,430.1,451.64,429.21,448.29,0.16162859674924,0.187378640776699,0.204795787038696,0.169817489167296,-0.25433735691236,-0.279997733854849,-0.279997733854849,-0.178669409390678,-0.386363636363636,-0.35969387755102,-0.367276914487764,-0.300353535353535,0.227352952640811,-0.263108397954133,-0.10586212953901,-0.178544578665012,-0.251405423280423,-0.335538721690353,0.0545173000867819,-0.136462745443573,0.177815570672713,-0.293363499245852,-0.0430770295313792,-0.120060164568373,-0.327140055430706,-0.204750996365166,-0.0923707237757002,-0.0143519576788689,-0.0879605726355315,-0.105542055502236,-0.0740833637358628,-0.107999465514554,-0.128039077449894,-0.0453336557059962,-0.0499086180233376,-0.0792496268373517
